nb,nc,date,Bob,Bill,Garfield,Calvin,Bart,Thor,Goku,Linus,Mulder,Jonny,Skinner,Oliver,Khan,Elmer,Hannibal,Tom,Barney,Fred,Kyle,Ned,Mario,Bashful,Dopey,Sleepy,Hungry,Hal,Claude,Jacques,Phineas,Ferb,Riker,Homer,Ralph,Charles,Howard,Dexter,Rudy,Edwin,Arthur,Bert,Ernie,Milo,Marvin,Luke,Bender,Victor,Icarus,Daedalus,Mack,Verne,Marcus,Loki,Herschel,Neil,Pete,Isaac,Bruce,Zeke,Jeffrey,Milton,Tony,Jackson,Sam,Hank,Bridget,Butterworth,Stéphane,Julia,Justin,Archimedes,Richards,Kiroshi,Landers,Doucette,Moses,Fred_Deltan,Fred_Carleon,Kal,Denu,Gina,Vinnie,Yoshi,Vickers,Henry,Valter
3,32,2227-09-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Epsilon Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,33,2227-10-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Pavonis,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,34,2224-09-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Pavonis,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,35,2215-10-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Pavonis,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,36,2227-10-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Sol,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,37,2220-09-01,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,38,2236-09-01,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,39,2218-02-01,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,40,2225-01-01,Delta Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,41,2220-10-01,Delta Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,42,2228-02-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,43,2240-03-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,44,2220-12-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,45,2247-05-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,46,2221-06-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,47,2240-12-01,Delta Eridani,Sol,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Sol,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,Delta Pavonis,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,48,2256-07-01,Delta Eridani,Sol,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Sol,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,HIP 84051,HIP 84051,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,49,2248-11-01,Delta Eridani,Sol,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Sol,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,50,2225-04-01,Delta Eridani,Sol,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Sol,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,HIP 84051,Sol,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,51,2230-06-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,Epsilon Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,HIP 84051,HIP 84051,HIP 84051,Epsilon Eridani,82 Eridani,Sol,Sol,Sol,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Epsilon Eridani,Epsilon Indi -> GL 877,82 Eridani,82 Eridani,#no_location#,82 Eridani,Epsilon Eridani,Epsilon Eridani,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
